kepid,kepler_name,koi_disposition,koi_period,koi_time0bk
8362974,,CANDIDATE,2.717723230,133.9451000
8364119,,FALSE POSITIVE,7.735910110,137.9876592
9278021,,FALSE POSITIVE,3.359470825,133.9523720
9284741,,FALSE POSITIVE,20.729255112,134.5503400
9286728,,FALSE POSITIVE,3.044597390,132.4989000
9291368,,FALSE POSITIVE,3.796448299,131.3703700
9291368,,FALSE POSITIVE,3.796543670,133.2353000
9291748,,FALSE POSITIVE,15.926990634,144.4526221
9301564,,CANDIDATE,23.983052300,136.7741000
9304561,,FALSE POSITIVE,1.219049953,132.0945500
9328852,,FALSE POSITIVE,0.645851770,131.8891360
10089123,,CANDIDATE,134.413808000,227.9768000
10091257,,FALSE POSITIVE,1.701923710,131.9554980
10093664,,FALSE POSITIVE,1.206939630,132.6395300
10095512,,FALSE POSITIVE,3.008602107,132.9230230
10098534,,FALSE POSITIVE,41.811450000,166.5262000
10129482,,FALSE POSITIVE,0.846291334,132.1935855
10155080,,FALSE POSITIVE,1.930451347,131.7707480
10156064,,FALSE POSITIVE,2.427967843,133.5987720
8555967,,CANDIDATE,347.976110000,169.4330000
11198723,,FALSE POSITIVE,6.840305932,137.5713643
11199725,,FALSE POSITIVE,1.032967155,131.9228400
11200773,,FALSE POSITIVE,2.489550708,132.0441380
11228612,,FALSE POSITIVE,2.980479588,134.4020600
11232745,,FALSE POSITIVE,4.817121820,133.1027600
11233911,,FALSE POSITIVE,2.479948394,133.6431690
11234677,,FALSE POSITIVE,1.587426950,131.9849807
11235323,,FALSE POSITIVE,19.668404822,132.5238580
3765917,,CANDIDATE,11.818728800,132.5100000
3547760,,CANDIDATE,5.789019360,136.9845000
8652360,,FALSE POSITIVE,0.968065631,131.9721400
5476671,,FALSE POSITIVE,0.824181335,131.6890600
11290515,,CANDIDATE,12.267083060,141.2841427
4919550,,FALSE POSITIVE,2.452618410,133.6087900
8216763,,CANDIDATE,6.333423090,133.7198000
6767227,,CANDIDATE,5.522479000,133.1184000
8094120,,FALSE POSITIVE,0.706423768,132.1522800
3854496,,CANDIDATE,9.458805400,136.8156000
3858757,,FALSE POSITIVE,25.953449400,154.8716000
3858767,,FALSE POSITIVE,3.495503350,132.0754000
3858884,,FALSE POSITIVE,25.951937210,154.8812530
3936061,,CANDIDATE,71.008017000,140.8650000
3938073,,FALSE POSITIVE,31.024310431,158.8651537
3972391,,FALSE POSITIVE,0.634131057,131.7895100
3972432,,CANDIDATE,2.908051470,134.3193000
3973002,,FALSE POSITIVE,1.992098705,132.8910520
5025217,,FALSE POSITIVE,1.787529210,132.4646000
5025234,,FALSE POSITIVE,1.775553330,131.9200000
5025294,,FALSE POSITIVE,5.462689263,134.2651600
5026187,,FALSE POSITIVE,3.589666810,134.5662100
5031804,,FALSE POSITIVE,1.373478670,132.2210500
5031882,,FALSE POSITIVE,1.009602350,131.6797000
5036516,,FALSE POSITIVE,1.060996585,132.5345700
5036530,,FALSE POSITIVE,2.735152701,133.6322499
5781192,,FALSE POSITIVE,9.459993213,138.3433458
5802285,,FALSE POSITIVE,1.208524388,131.9851950
5802470,,FALSE POSITIVE,3.791874430,134.1343680
5807579,,FALSE POSITIVE,17.844323157,133.6947708
5809372,,FALSE POSITIVE,34.650636800,143.0279000
5860347,,CANDIDATE,2.562712320,131.6966500
5871918,,FALSE POSITIVE,12.643303542,139.7603975
5894825,,FALSE POSITIVE,1.362939430,132.7485000
8374394,,FALSE POSITIVE,185.103836000,296.7426000
6706287,,FALSE POSITIVE,1.267693801,132.1203970
6715997,,CANDIDATE,15.081860000,141.7289000
6763884,,CANDIDATE,2.446938230,133.0009200
6766748,,FALSE POSITIVE,7.002865192,136.0132970
6768616,,CANDIDATE,13.056090000,140.7128000
6774408,,FALSE POSITIVE,0.854509410,132.2059000
6778289,,FALSE POSITIVE,30.130130001,152.2311150
6781047,,FALSE POSITIVE,7.043576200,136.2789000
6781535,,FALSE POSITIVE,9.122087110,138.8352077
8440062,,FALSE POSITIVE,366.719230000,185.6459000
7622072,,FALSE POSITIVE,6.373454978,136.8998320
7630658,,FALSE POSITIVE,1.075577069,131.5585510
7631194,,FALSE POSITIVE,0.811390968,131.8759000
7662209,,FALSE POSITIVE,14.649459900,132.1027000
7663804,,FALSE POSITIVE,321.007420000,301.0957000
7668648,,FALSE POSITIVE,27.818923820,158.1028200
7670485,,FALSE POSITIVE,8.467706136,139.4123020
7670617,,FALSE POSITIVE,24.703619950,136.1342900
8367298,,FALSE POSITIVE,5.134868900,134.2360000
8374499,,FALSE POSITIVE,5.251918489,136.7409800
8378656,,FALSE POSITIVE,3.629440080,134.7011640
8378922,,FALSE POSITIVE,43.263305017,150.3780757
8379547,,FALSE POSITIVE,6.042029838,132.2053670
8381592,,FALSE POSITIVE,2.892087553,133.2017420
8382339,,FALSE POSITIVE,5.405976080,131.6105200
8394475,,CANDIDATE,3.640492420,134.9678600
8398290,,FALSE POSITIVE,0.510804497,131.8805700
9328864,,FALSE POSITIVE,0.645850521,131.8891100
9334490,,FALSE POSITIVE,18.844971130,149.9475900
9340411,,CANDIDATE,5.158131700,131.7314000
9344623,,FALSE POSITIVE,14.759477667,139.7828128
9353182,,FALSE POSITIVE,10.476258265,136.5282906
9357275,,FALSE POSITIVE,1.588298157,132.1833032
9357375,,FALSE POSITIVE,1.588262630,132.1913900
9392702,,FALSE POSITIVE,3.909314318,131.8944811
9394920,,FALSE POSITIVE,1.383858220,132.7620000
8524110,,FALSE POSITIVE,0.797089750,131.8481000
10163067,,CANDIDATE,25.913667400,131.8232000
10164018,,FALSE POSITIVE,8.541241100,131.6163000
10189523,,FALSE POSITIVE,1.013922622,132.4141570
10198109,,FALSE POSITIVE,17.918743061,146.3929572
10208759,,FALSE POSITIVE,2.287515702,132.3567704
10214328,,FALSE POSITIVE,659.290700000,254.3300000
10215422,,FALSE POSITIVE,24.847087207,154.1275658
10257903,,FALSE POSITIVE,0.855747310,131.8240876
10258558,,FALSE POSITIVE,20.867855659,136.4038679
11240948,,FALSE POSITIVE,3.401949837,134.6247000
11241560,,CANDIDATE,6.961973040,135.5502100
11244571,,CANDIDATE,7.893532400,133.8053000
11250867,,FALSE POSITIVE,2.252822538,131.6331462
11251058,,FALSE POSITIVE,2.252848170,131.6206000
11282568,,CANDIDATE,1.320499473,132.6148800
11285625,,FALSE POSITIVE,5.395255730,131.5425530
11286311,,CANDIDATE,13.153840900,143.3100000
4732015,,FALSE POSITIVE,0.939740093,131.7401000
8043638,,CANDIDATE,36.048479800,150.0591000
11176166,,CANDIDATE,4.274260500,133.0463000
9214712,,FALSE POSITIVE,265.299451000,326.2637500
9214715,,FALSE POSITIVE,265.310499000,326.2451100
7838906,,FALSE POSITIVE,35.426182700,161.1640000
1026032,,FALSE POSITIVE,8.460438928,133.7744903
1293379,,CANDIDATE,27.556452000,132.1916000
3973504,,FALSE POSITIVE,4.318726936,131.6056750
4042088,,FALSE POSITIVE,3.225986840,134.7245837
4055092,,FALSE POSITIVE,76.453158130,133.9863080
4067549,,FALSE POSITIVE,7.698431197,137.8680330
4069063,,FALSE POSITIVE,0.504296702,131.9052850
4069213,,FALSE POSITIVE,5.194256813,134.5723735
4075064,,FALSE POSITIVE,61.422526570,161.2406686
4076061,,CANDIDATE,566.281760000,440.2605000
4076952,,FALSE POSITIVE,9.761172507,133.7034265
5036530,,FALSE POSITIVE,1.365138390,132.0907941
5036538,,FALSE POSITIVE,1.061008464,132.5213941
5038469,,FALSE POSITIVE,1.368401670,131.5320332
5039687,,FALSE POSITIVE,5.895706900,136.3002000
5042785,,FALSE POSITIVE,1.674737790,132.7799000
5078879,,FALSE POSITIVE,1.039370613,131.6241900
5080346,,FALSE POSITIVE,2.311694250,132.3203000
5080652,,FALSE POSITIVE,2.072177815,133.0957270
5894972,,FALSE POSITIVE,3.343285340,134.8451000
5951140,,CANDIDATE,0.527401210,131.6718000
5952309,,FALSE POSITIVE,0.905678252,132.1964700
5952457,,FALSE POSITIVE,0.905672916,132.2045300
5962514,,FALSE POSITIVE,0.790046373,132.1225000
5962716,,FALSE POSITIVE,1.804591904,132.3963298
5966732,,CANDIDATE,1.400903699,131.8456200
5977541,,FALSE POSITIVE,1.140735280,132.5852000
5977804,,FALSE POSITIVE,3.319766830,131.7956000
6792124,,FALSE POSITIVE,0.528808170,131.6784400
6804648,,FALSE POSITIVE,0.700606479,131.5976700
6806632,,FALSE POSITIVE,9.469191607,140.9753434
6841577,,FALSE POSITIVE,15.537533780,140.2734399
6842345,,CANDIDATE,17.381622400,142.4067834
6852488,,FALSE POSITIVE,2.172042913,131.7646410
6853172,,CANDIDATE,28.655498000,157.1618000
6859546,,CANDIDATE,13.445017400,137.2478800
8460634,,FALSE POSITIVE,6.352164750,134.1982000
7671594,,FALSE POSITIVE,0.705174384,131.6948660
7677005,,FALSE POSITIVE,38.058140058,142.4101791
7687365,,CANDIDATE,26.155676700,154.3522300
7691527,,FALSE POSITIVE,4.800232532,135.7829072
7695445,,FALSE POSITIVE,1.743366270,132.8574000
7700500,,CANDIDATE,4.606877170,133.8738000
7700578,,FALSE POSITIVE,1.507100589,132.0932200
7707736,,FALSE POSITIVE,0.758355704,131.8639720
7733540,,FALSE POSITIVE,0.772586080,131.7134714
8411947,,FALSE POSITIVE,0.898837525,132.1340500
8414159,,FALSE POSITIVE,11.931131598,142.8536843
8414216,,FALSE POSITIVE,11.931379920,142.8236600
8415863,,FALSE POSITIVE,27.533803402,147.2410009
8423903,,FALSE POSITIVE,12.496434600,132.0358000
8429450,,FALSE POSITIVE,1.352576807,132.0374311
8442795,,CANDIDATE,502.206420000,162.9131000
8443812,,CANDIDATE,8.361373200,139.2515000
8445775,,FALSE POSITIVE,13.254134073,136.3679147
9397900,,CANDIDATE,10.511377900,140.9553000
9411943,,FALSE POSITIVE,1.922009494,132.1612850
9412462,,FALSE POSITIVE,10.186578749,132.5289587
9418994,,FALSE POSITIVE,32.003815635,136.4948200
9451096,,FALSE POSITIVE,1.250390814,131.7337519
9458266,,CANDIDATE,1.584878980,132.6977200
9466042,,FALSE POSITIVE,9.274268500,133.5990000
9468296,,FALSE POSITIVE,5.748815953,132.2802100
10264202,,FALSE POSITIVE,0.517573708,131.5161551
10264293,,CANDIDATE,20.952560400,146.3809000
10268809,,FALSE POSITIVE,24.709326860,138.9965520
10274244,,FALSE POSITIVE,13.683692590,135.2108067
10275887,,FALSE POSITIVE,9.726748645,139.4774644
10290021,,CANDIDATE,3.729209720,131.9326000
10290447,,FALSE POSITIVE,0.691561191,131.6477000
10292465,,FALSE POSITIVE,1.353370910,131.9369540
10294608,,FALSE POSITIVE,1.854491777,132.4915806
11287726,,FALSE POSITIVE,4.737713268,132.3252530
11288492,,CANDIDATE,5.704593000,134.4010200
11288772,,CANDIDATE,1.367523160,131.7716300
11295085,,FALSE POSITIVE,2.497774540,133.7602628
11296724,,CANDIDATE,1.999724400,131.9304500
11350389,,FALSE POSITIVE,1.512642080,132.0259840
11356602,,FALSE POSITIVE,323.257500000,191.3655000
11358392,,FALSE POSITIVE,0.984971822,132.4028870
1433531,,FALSE POSITIVE,567.713290000,436.4746000
1717528,,FALSE POSITIVE,9.313920710,135.7783000
1871483,,CANDIDATE,14.137062000,136.6982600
2012722,,FALSE POSITIVE,2.325399680,132.1298500
2013883,,FALSE POSITIVE,0.764597756,131.6955200
2161949,,CANDIDATE,4.781139420,131.7043000
2161949,,CANDIDATE,7.188640640,133.1456600
2162994,,FALSE POSITIVE,4.101595158,132.6324315
2167444,,FALSE POSITIVE,2.435740460,133.4740400
4078693,,FALSE POSITIVE,2.756536015,133.0256520
4142768,,FALSE POSITIVE,13.995853650,131.6592400
4149684,,FALSE POSITIVE,4.320850062,132.4183917
4150703,,FALSE POSITIVE,8.653237800,134.3027000
4157488,,FALSE POSITIVE,5.197420145,132.5674705
4160669,,FALSE POSITIVE,2.183517999,132.6929380
4171955,,FALSE POSITIVE,383.612480000,254.3616000
4174507,,FALSE POSITIVE,1.945914237,133.0420810
5083138,,CANDIDATE,27.122801000,141.9673000
5083252,,FALSE POSITIVE,2.500560859,131.6761907
5087223,,CANDIDATE,5.622411110,132.7470200
5091075,,FALSE POSITIVE,1.256257380,131.7577000
5091614,,FALSE POSITIVE,21.142458554,138.3916328
5092799,,CANDIDATE,11.290155900,135.3964000
5092799,,CANDIDATE,28.247533030,136.0869137
5094301,,FALSE POSITIVE,0.995195590,132.4712000
5983348,,FALSE POSITIVE,25.150788449,150.3455570
5990753,,FALSE POSITIVE,7.216360910,133.8892400
6019971,,CANDIDATE,7.135663300,135.0964600
6029130,,FALSE POSITIVE,12.591656377,134.7421233
6035335,,FALSE POSITIVE,1.044408447,132.3111600
6041511,,FALSE POSITIVE,0.977051140,132.1871000
6042116,,FALSE POSITIVE,5.407157086,136.5956575
6042663,,FALSE POSITIVE,30.971766472,151.5322506
6044064,,FALSE POSITIVE,5.063188030,133.7072850
6859813,,FALSE POSITIVE,10.882422090,132.6767451
6863840,,FALSE POSITIVE,1.926366998,131.7468446
6864569,,FALSE POSITIVE,2.325185422,133.2652180
6864706,,CANDIDATE,14.590924900,142.7200000
6864859,,FALSE POSITIVE,40.877841988,158.3207395
6867219,,CANDIDATE,11.849635100,140.3663000
6877673,,FALSE POSITIVE,36.758927250,156.0924573
6877871,,FALSE POSITIVE,0.536869783,131.8455700
6878408,,CANDIDATE,455.623950000,581.8806000
7741048,,FALSE POSITIVE,0.843400322,131.5703900
7751562,,FALSE POSITIVE,17.042155208,142.4257555
7755741,,FALSE POSITIVE,0.874236216,131.7986000
7755741,,CANDIDATE,1.751736470,132.2995000
7769072,,FALSE POSITIVE,0.608862990,132.0506751
7769815,,FALSE POSITIVE,4.435296750,134.7488000
7777365,,FALSE POSITIVE,0.885121870,131.8821000
7798259,,FALSE POSITIVE,1.734221252,132.8334390
8453191,,FALSE POSITIVE,5.776764285,131.5421677
8453324,,FALSE POSITIVE,1.262273170,132.0407385
8479107,,FALSE POSITIVE,0.767576690,131.8190820
8479386,,FALSE POSITIVE,5.860377067,134.8440004
8488876,,FALSE POSITIVE,5.801881299,136.9821453
8504570,,FALSE POSITIVE,4.007704530,134.8009815
8509346,,FALSE POSITIVE,6.099032889,135.5223947
8517433,,FALSE POSITIVE,0.652956712,131.5236100
9474222,,FALSE POSITIVE,13.691790011,133.7914664
9474969,,FALSE POSITIVE,21.570508432,151.7931354
9480398,,CANDIDATE,407.146560000,509.2570000
9490342,,CANDIDATE,487.838940000,606.1226000
9509207,,FALSE POSITIVE,14.199840087,135.7480910
9513168,,CANDIDATE,6.853888000,136.5231000
9520700,,FALSE POSITIVE,2.136834989,133.6179750
9529294,,FALSE POSITIVE,2.516901330,133.4935300
12116489,,CANDIDATE,7.346724850,134.5155000
10296163,,FALSE POSITIVE,9.296746368,135.6856399
10330495,,FALSE POSITIVE,18.060078203,138.6111050
10332789,,FALSE POSITIVE,18.740725340,135.2072208
10340228,,FALSE POSITIVE,0.933713130,131.5534000
10341787,,FALSE POSITIVE,0.933737160,132.4682800
10342097,,FALSE POSITIVE,0.933735579,131.5350900
10345862,,FALSE POSITIVE,58.288190560,135.8764200
10346522,,FALSE POSITIVE,3.989144446,132.5724370
10352603,,FALSE POSITIVE,32.778973030,136.1820370
11359305,,FALSE POSITIVE,28.487107336,132.8724850
11391181,,FALSE POSITIVE,8.617339070,139.0692516
11401869,,FALSE POSITIVE,2.161469080,131.8342000
11409698,,FALSE POSITIVE,10.267826760,139.1769796
11411639,,CANDIDATE,6.933574000,134.5580000
11455795,,FALSE POSITIVE,1.057335679,131.7920070
11457191,,FALSE POSITIVE,1.149198426,131.8173740
11462556,,FALSE POSITIVE,2.500127750,131.5829000
2283362,,CANDIDATE,0.673141323,131.6875100
2301068,,CANDIDATE,8.609653520,134.3882900
2305372,,FALSE POSITIVE,1.404691820,131.5520840
2306740,,FALSE POSITIVE,10.306982793,143.7331641
2308957,,FALSE POSITIVE,1.109841858,132.1655985
2422820,,CANDIDATE,13.891115200,137.3481000
2437452,,FALSE POSITIVE,7.234965722,134.5823070
2437804,,FALSE POSITIVE,7.453017170,131.7761800
2438061,,FALSE POSITIVE,2.442941283,132.0114680
4180396,,FALSE POSITIVE,3.684337918,132.6112100
4245897,,FALSE POSITIVE,11.257061600,140.8157600
4252226,,FALSE POSITIVE,21.858963291,151.2628164
4261960,,FALSE POSITIVE,1.461270059,131.7815400
4269252,,FALSE POSITIVE,9.402233300,134.8876000
4274071,,CANDIDATE,6.768900760,133.0772400
4281895,,FALSE POSITIVE,9.543584955,137.7738831
4282390,,CANDIDATE,1.961343110,132.3056300
5095269,,FALSE POSITIVE,18.611957253,133.8661994
5097278,,FALSE POSITIVE,0.732406620,131.5735000
5098757,,FALSE POSITIVE,2.954598000,134.3663000
5111801,,FALSE POSITIVE,0.562006231,132.0289000
5112198,,FALSE POSITIVE,3.215590540,133.5375000
5113809,,FALSE POSITIVE,1.547426532,132.8859128
5115178,,FALSE POSITIVE,12.851722103,132.8395131
5115379,,FALSE POSITIVE,4.205579700,132.1233000
5115688,,CANDIDATE,486.778320000,529.0865000
6045093,,CANDIDATE,28.268216700,135.5505000
6046311,,FALSE POSITIVE,0.957476003,131.9126300
6048106,,FALSE POSITIVE,1.559360638,132.5395500
6048255,,FALSE POSITIVE,0.576272480,132.0811000
6057750,,CANDIDATE,1.603705800,131.9529000
6060580,,FALSE POSITIVE,2.313367981,133.1999763
6063448,,FALSE POSITIVE,76.018113750,139.9432960
6066107,,FALSE POSITIVE,0.828839440,132.0134430
8391983,,CANDIDATE,0.709650420,131.9769500
6890618,,FALSE POSITIVE,1.574063832,133.0551400
6925263,,FALSE POSITIVE,2.519899350,133.7109000
6927629,,FALSE POSITIVE,3.867613816,135.3438766
6929016,,FALSE POSITIVE,0.733726452,132.0200500
6936977,,FALSE POSITIVE,36.473115046,159.7666622
6939670,,FALSE POSITIVE,4.238855579,135.2014640
6947623,,CANDIDATE,3.626573920,133.5765800
6947837,,FALSE POSITIVE,1.170338480,132.4153000
6949550,,FALSE POSITIVE,7.841066931,136.5883392
7811211,,CANDIDATE,0.902403563,131.8272730
7812893,,CANDIDATE,8.799872200,136.3774400
7816680,,FALSE POSITIVE,4.292599454,131.7702811
7816935,,CANDIDATE,6.877780290,133.0417600
7838639,,FALSE POSITIVE,2.113197701,132.3310213
7846730,,FALSE POSITIVE,11.028226740,136.9673200
7847927,,FALSE POSITIVE,70.376269870,151.2284450
7868967,,CANDIDATE,12.948925600,142.4450000
8526387,,FALSE POSITIVE,0.772803664,131.7035400
8543278,,FALSE POSITIVE,7.549299761,135.0113297
8552500,,FALSE POSITIVE,0.530972263,131.7212000
8552540,,FALSE POSITIVE,0.530967171,131.7253850
8553788,,FALSE POSITIVE,1.606163631,131.6342249
8553907,,FALSE POSITIVE,42.032096076,133.5811190
8559796,,FALSE POSITIVE,0.619303759,131.5539456
8559863,,FALSE POSITIVE,22.470494368,143.2848310
8489260,,CANDIDATE,130.235324000,218.2719000
9529856,,FALSE POSITIVE,37.482223878,155.8400132
9536048,,FALSE POSITIVE,3.711862430,132.6486000
9540450,,FALSE POSITIVE,1.077358008,131.6005510
9540675,,FALSE POSITIVE,3.556435140,133.5696000
9541163,,FALSE POSITIVE,0.536649700,131.7177100
9541567,,FALSE POSITIVE,1.122845010,131.6719080
9569866,,FALSE POSITIVE,1.480324075,131.7556963
9579192,,FALSE POSITIVE,12.083537810,139.6155998
8540376,Kepler-457 d,CONFIRMED,10.692115000,141.1160000
10363300,,FALSE POSITIVE,0.934926138,132.1779461
10388451,,CANDIDATE,17.167767500,142.9943000
10396708,,CANDIDATE,8.502077490,132.3612100
10407047,,FALSE POSITIVE,0.933746990,131.5240600
10407430,,FALSE POSITIVE,0.933759404,131.5029400
10407464,,FALSE POSITIVE,0.933737110,131.5293000
10417704,,FALSE POSITIVE,3.008254800,132.6897600
10420279,,FALSE POSITIVE,45.433248620,159.8704730
10422852,,FALSE POSITIVE,1.398890216,132.1655800
11495989,,CANDIDATE,1.322475635,132.6677700
11499757,,FALSE POSITIVE,12.314402323,134.2520931
11501774,,FALSE POSITIVE,0.691823991,131.5700000
11502172,,FALSE POSITIVE,25.431861399,135.6191940
11502179,,FALSE POSITIVE,3.988558690,135.1290000
11506235,,FALSE POSITIVE,20.413052415,140.0167643
11551652,,CANDIDATE,3.773744000,131.8309000
11560382,,FALSE POSITIVE,0.527679032,131.8111900
11560431,,FALSE POSITIVE,0.527673075,131.8234533
2438062,,FALSE POSITIVE,2.442957270,132.0029200
2438517,,FALSE POSITIVE,3.315876880,131.5064800
2442084,,FALSE POSITIVE,49.788613011,175.1927140
2449245,,CANDIDATE,18.177292700,145.8085000
2450716,,FALSE POSITIVE,1.386079730,131.5931000
2557350,,CANDIDATE,3.098728340,134.3928100
2557430,,FALSE POSITIVE,0.648868342,131.8428920
2568971,,FALSE POSITIVE,5.088582739,134.0551280
4284147,,FALSE POSITIVE,1.161102200,132.2174000
4349935,,FALSE POSITIVE,0.792023257,131.9289600
4352168,,FALSE POSITIVE,10.643743766,134.9422857
4356621,,FALSE POSITIVE,1.731795800,132.8964000
4357985,,FALSE POSITIVE,8.652985990,136.6713200
4367544,,FALSE POSITIVE,1.195634470,131.5506000
4372410,,FALSE POSITIVE,0.550537628,131.6623478
4372620,,CANDIDATE,19.931060200,145.7465000
4372961,,FALSE POSITIVE,2.534707970,132.8811700
5119143,,FALSE POSITIVE,0.530799654,131.6872700
5125048,,FALSE POSITIVE,0.568187690,132.0664300
5126627,,FALSE POSITIVE,1.009477900,131.6463000
5130890,,FALSE POSITIVE,0.910577950,131.5209695
5164794,,FALSE POSITIVE,1.042941900,131.9660000
5171707,,CANDIDATE,0.813998812,132.1244000
5172274,,FALSE POSITIVE,6.126509130,133.2391000
5174492,,FALSE POSITIVE,0.720589427,131.9829699
6068947,,FALSE POSITIVE,0.573036404,120.5159138
6103049,,FALSE POSITIVE,0.643171495,131.8893076
6109688,,FALSE POSITIVE,14.086776961,140.2870180
6111011,,CANDIDATE,14.763914500,133.5320000
6128141,,FALSE POSITIVE,1.872620976,132.7277010
6128245,,CANDIDATE,1.118510435,131.6088200
6131659,,FALSE POSITIVE,17.527826808,144.5700534
6146838,,FALSE POSITIVE,27.467217305,143.6727101
6950275,,FALSE POSITIVE,40.879068000,163.4056000
6953219,,FALSE POSITIVE,0.566802325,131.7962600
6956176,,CANDIDATE,2.641852680,131.9331000
6962018,,FALSE POSITIVE,0.634946497,132.0745760
6965293,,FALSE POSITIVE,5.077746556,134.6353900
6967430,,FALSE POSITIVE,2.003837030,132.8086000
7009828,,FALSE POSITIVE,5.321224925,135.1250710
7025851,,FALSE POSITIVE,2.340534383,132.7471800
7870250,,FALSE POSITIVE,0.580724809,131.7295600
7871395,,FALSE POSITIVE,501.076474470,143.2445125
7885518,,FALSE POSITIVE,1.729332550,132.5413000
7885570,,FALSE POSITIVE,1.729338354,132.5369760
7886329,,FALSE POSITIVE,0.567493852,131.9916219
7902204,,CANDIDATE,2.540311210,133.7784900
7919653,,FALSE POSITIVE,2.105238039,132.6754630
7938468,,FALSE POSITIVE,7.226944171,136.1630080
8560861,,FALSE POSITIVE,31.973311701,133.8672250
8565900,,FALSE POSITIVE,1.641258440,131.9294000
8566113,,CANDIDATE,1.371587993,131.8050600
8569819,,FALSE POSITIVE,20.849919614,137.5588347
8574270,,FALSE POSITIVE,15.120212531,139.6966549
8581658,,FALSE POSITIVE,3.481657589,134.1835162
8590527,,FALSE POSITIVE,0.739769962,131.9671179
8604993,,FALSE POSITIVE,6.570421193,134.0194800
8608490,,FALSE POSITIVE,0.541405029,131.9335230
