kepid,kepler_name,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_model_snr,koi_num_transits
10545066,Kepler-528 b,CONFIRMED,0,0,41.80,55
10552611,Kepler-141 c,CONFIRMED,0,0,48.70,147
10552611,Kepler-141 b,CONFIRMED,0,0,15.60,329
10587105,Kepler-529 b,CONFIRMED,0,0,71.90,537
10587105,Kepler-529 c,CONFIRMED,0,0,35.00,84
11090556,Kepler-1398 b,CONFIRMED,0,0,17.70,483
11090556,Kepler-1398 c,CONFIRMED,0,0,16.80,289
3234843,Kepler-405 c,CONFIRMED,0,0,19.40,36
6021275,Kepler-132 d,CONFIRMED,0,0,43.40,56
3234843,Kepler-405 b,CONFIRMED,0,0,18.90,106
5688790,Kepler-1439 b,CONFIRMED,0,0,16.00,51
10908248,Kepler-1440 b,CONFIRMED,0,0,13.90,28
10878263,Kepler-414 c,CONFIRMED,0,0,89.30,152
10878263,Kepler-414 b,CONFIRMED,0,0,41.60,219
10982872,Kepler-142 c,CONFIRMED,0,0,138.50,282
10982872,Kepler-142 b,CONFIRMED,0,0,88.40,599
4141376,Kepler-1655 b,CONFIRMED,0,0,84.70,111
9468551,Kepler-1399 b,CONFIRMED,0,0,16.40,696
9076971,Kepler-1400 b,CONFIRMED,0,0,14.60,123
8360640,Kepler-1891 b,CONFIRMED,0,0,11.00,330
11019987,Kepler-1421 b,CONFIRMED,0,0,12.50,156
10924562,Kepler-1422 b,CONFIRMED,0,0,13.10,63
7534267,Kepler-1441 b,CONFIRMED,0,0,15.20,34
9592705,Kepler-1714 b,CONFIRMED,0,0,99.50,126
10386922,Kepler-511 c,CONFIRMED,0,0,106.90,48
10386922,Kepler-511 b,CONFIRMED,0,0,250.00,4
10982872,Kepler-142 d,CONFIRMED,0,0,27.30,31
11015108,Kepler-530 b,CONFIRMED,0,0,122.90,36
11074541,Kepler-531 b,CONFIRMED,0,0,128.30,35
11100383,Kepler-532 b,CONFIRMED,0,0,49.50,86
6636320,Kepler-1892 b,CONFIRMED,0,0,16.20,215
4067925,Kepler-1897 b,CONFIRMED,0,0,14.00,45
6021275,Kepler-132 c,CONFIRMED,0,0,51.10,161
10933561,Kepler-133 c,CONFIRMED,0,0,63.20,34
10933561,Kepler-133 b,CONFIRMED,0,0,26.10,127
11075737,Kepler-97 b,CONFIRMED,0,0,77.30,411
11194032,Kepler-533 b,CONFIRMED,0,0,145.50,47
11394027,Kepler-1664 b,CONFIRMED,0,0,61.70,78
11442793,Kepler-90 h,CONFIRMED,0,0,355.00,3
5520547,Kepler-1401 b,CONFIRMED,0,0,19.20,121
8866102,Kepler-410 A b,CONFIRMED,0,0,154.50,75
4143755,Kepler-510 b,CONFIRMED,0,0,111.00,70
11244137,Kepler-1402 b,CONFIRMED,0,0,15.70,655
5865654,Kepler-1423 b,CONFIRMED,0,0,13.90,56
11259686,Kepler-512 b,CONFIRMED,0,0,52.60,31
11547513,Kepler-134 b,CONFIRMED,0,0,80.90,201
11547513,Kepler-134 c,CONFIRMED,0,0,19.90,102
11802615,Kepler-513 b,CONFIRMED,0,0,64.40,36
11442793,Kepler-90 g,CONFIRMED,0,0,232.40,6
11442793,Kepler-90 d,CONFIRMED,0,0,43.50,16
11521793,Kepler-143 c,CONFIRMED,0,0,40.90,53
11566064,Kepler-1717 b,CONFIRMED,0,0,17.40,46
3848275,Kepler-1403 b,CONFIRMED,0,0,16.50,251
12021625,Kepler-1404 b,CONFIRMED,0,0,14.80,83
4175630,Kepler-1405 b,CONFIRMED,0,0,25.30,40
3328080,Kepler-1898 b,CONFIRMED,0,0,15.20,275
8430964,Kepler-1900 b,CONFIRMED,0,0,12.00,453
6021275,Kepler-132 b,CONFIRMED,0,0,43.50,155
11905011,Kepler-514 b,CONFIRMED,0,0,39.50,190
12785320,Kepler-515 b,CONFIRMED,0,0,36.30,68
2692377,Kepler-98 b,CONFIRMED,0,0,94.10,869
11568987,Kepler-534 b,CONFIRMED,0,0,70.90,81
11568987,Kepler-534 c,CONFIRMED,0,0,22.30,176
11621223,Kepler-535 b,CONFIRMED,0,0,84.50,273
11624249,Kepler-536 b,CONFIRMED,0,0,273.70,732
3852655,Kepler-1406 b,CONFIRMED,0,0,13.70,118
5088536,Kepler-130 c,CONFIRMED,0,0,190.30,47
6103377,Kepler-1407 b,CONFIRMED,0,0,12.80,18
8037145,Kepler-176 d,CONFIRMED,0,0,36.70,49
8806123,Kepler-177 c,CONFIRMED,0,0,125.40,28
8806123,Kepler-177 b,CONFIRMED,0,0,43.80,38
8355239,Kepler-189 b,CONFIRMED,0,0,22.80,127
8367113,Kepler-606 b,CONFIRMED,0,0,42.50,55
8558011,Kepler-607 c,CONFIRMED,0,0,24.90,16
9115800,Kepler-548 b,CONFIRMED,0,0,1022.20,299
9478990,Kepler-39 b,CONFIRMED,0,0,556.20,52
6850504,Kepler-20 e,CONFIRMED,0,0,24.80,196
10934674,Kepler-567 b,CONFIRMED,465,0,36.10,63
10990886,Kepler-568 b,CONFIRMED,0,0,77.20,96
11015323,Kepler-569 b,CONFIRMED,0,0,83.90,41
11134879,Kepler-570 b,CONFIRMED,0,0,88.30,314
11192998,Kepler-166 b,CONFIRMED,0,0,98.80,178
8934495,Kepler-1721 b,CONFIRMED,0,0,105.90,288
5866724,Kepler-65 c,CONFIRMED,0,0,186.70,232
9157634,Kepler-586 b,CONFIRMED,0,0,153.30,632
8565266,Kepler-608 b,CONFIRMED,0,0,183.10,214
8616637,Kepler-190 b,CONFIRMED,0,0,52.10,665
8616637,Kepler-190 c,CONFIRMED,0,0,37.90,325
8625925,Kepler-609 b,CONFIRMED,0,0,69.80,201
8822216,Kepler-610 b,CONFIRMED,0,0,101.60,190
10189546,Kepler-549 b,CONFIRMED,0,0,40.70,31
10189546,Kepler-549 c,CONFIRMED,0,0,21.90,11
11192998,Kepler-166 d,CONFIRMED,0,0,82.10,836
11192998,Kepler-166 c,CONFIRMED,0,0,66.10,34
11497977,Kepler-571 b,CONFIRMED,0,0,88.10,215
9941859,Kepler-178 b,CONFIRMED,0,0,82.60,144
9941859,Kepler-178 d,CONFIRMED,0,0,44.70,15
9941859,Kepler-178 c,CONFIRMED,0,0,42.40,59
10266615,Kepler-587 b,CONFIRMED,0,0,30.60,123
6444896,Kepler-1649 c,CONFIRMED,1,0,5.90,39
8822216,Kepler-610 c,CONFIRMED,0,0,22.50,9
9020160,Kepler-191 d,CONFIRMED,0,0,67.60,225
7941200,Kepler-1709 b,CONFIRMED,0,0,70.40,20
9020160,Kepler-191 c,CONFIRMED,0,0,29.80,68
9020160,Kepler-191 b,CONFIRMED,0,0,21.50,129
10418224,Kepler-40 b,CONFIRMED,0,0,535.50,156
10616679,Kepler-550 b,CONFIRMED,0,0,209.20,127
10717241,Kepler-551 b,CONFIRMED,0,0,81.20,83
10843590,Kepler-153 b,CONFIRMED,0,0,72.70,71
6850504,Kepler-20 f,CONFIRMED,0,0,17.20,60
12061222,Kepler-572 b,CONFIRMED,0,0,75.70,78
12404305,Kepler-573 b,CONFIRMED,0,0,70.30,63
12834874,Kepler-574 b,CONFIRMED,0,0,57.60,179
2557816,Kepler-575 b,CONFIRMED,0,0,42.60,141
10454313,Kepler-588 b,CONFIRMED,0,0,83.70,317
10513530,Kepler-589 b,CONFIRMED,0,0,46.80,83
5866724,Kepler-65 b,CONFIRMED,0,0,83.00,576
10513530,Kepler-589 c,CONFIRMED,0,0,12.30,370
10554999,Kepler-179 c,CONFIRMED,0,0,49.10,170
9076513,Kepler-611 b,CONFIRMED,0,0,49.00,552
9146018,Kepler-192 b,CONFIRMED,0,0,97.30,134
9146018,Kepler-192 c,CONFIRMED,0,0,60.20,62
9146018,Kepler-192 d,CONFIRMED,0,0,18.30,195
9279669,Kepler-612 b,CONFIRMED,0,0,70.30,357
10843590,Kepler-153 c,CONFIRMED,0,0,40.60,31
10858832,Kepler-552 b,CONFIRMED,0,0,117.00,252
10937029,Kepler-553 b,CONFIRMED,0,0,227.40,264
10937029,Kepler-553 c,CONFIRMED,0,0,287.60,5
3239945,Kepler-167 b,CONFIRMED,0,0,63.00,298
10187017,Kepler-102 e,CONFIRMED,0,0,242.70,84
3239945,Kepler-167 e,CONFIRMED,0,0,544.20,3
10554999,Kepler-179 b,CONFIRMED,0,0,44.50,375
10873260,Kepler-590 b,CONFIRMED,0,0,152.40,181
10965008,Kepler-591 b,CONFIRMED,0,0,51.00,11
11073351,Kepler-592 b,CONFIRMED,0,0,64.20,380
11090765,Kepler-593 b,CONFIRMED,0,0,56.20,62
9570741,Kepler-613 b,CONFIRMED,0,0,39.40,86
9607164,Kepler-614 b,CONFIRMED,0,0,60.90,74
9631762,Kepler-615 b,CONFIRMED,0,0,49.50,129
6462863,Kepler-89 d,CONFIRMED,0,0,1118.90,30
9782691,Kepler-193 b,CONFIRMED,0,0,34.70,93
11709124,Kepler-154 d,CONFIRMED,0,0,123.10,67
12302530,Kepler-155 b,CONFIRMED,0,0,90.50,224
11904151,Kepler-10 b,CONFIRMED,0,0,189.50,1245
3239945,Kepler-167 c,CONFIRMED,0,0,49.60,171
3239945,Kepler-167 d,CONFIRMED,0,0,18.50,53
3559935,Kepler-576 b,CONFIRMED,0,0,50.80,36
3966801,Kepler-577 b,CONFIRMED,0,0,45.10,42
11656721,Kepler-594 b,CONFIRMED,0,0,43.40,96
11853905,Kepler-4 b,CONFIRMED,0,0,346.90,335
5866724,Kepler-65 d,CONFIRMED,0,0,55.30,131
11669239,Kepler-180 c,CONFIRMED,0,0,47.00,32
11669239,Kepler-180 b,CONFIRMED,0,0,20.40,96
10600261,Kepler-194 d,CONFIRMED,0,0,27.40,26
10656823,Kepler-195 b,CONFIRMED,0,0,66.40,164
10656823,Kepler-195 c,CONFIRMED,0,0,21.50,36
10676824,Kepler-1724 b,CONFIRMED,0,0,45.30,164
10718726,Kepler-618 b,CONFIRMED,0,0,45.90,303
12302530,Kepler-155 c,CONFIRMED,0,0,38.40,23
12470954,Kepler-554 b,CONFIRMED,0,0,363.20,702
2438264,Kepler-156 c,CONFIRMED,0,0,75.00,86
2438264,Kepler-156 b,CONFIRMED,0,0,65.40,258
4454752,Kepler-578 b,CONFIRMED,0,0,43.90,832
4757437,Kepler-168 c,CONFIRMED,0,0,50.90,84
10187017,Kepler-102 d,CONFIRMED,0,0,81.70,126
4757437,Kepler-168 b,CONFIRMED,0,0,22.10,230
11823054,Kepler-181 c,CONFIRMED,0,0,65.50,307
11823054,Kepler-181 b,CONFIRMED,0,0,30.80,405
12058931,Kepler-182 c,CONFIRMED,0,0,59.60,65
9782691,Kepler-193 c,CONFIRMED,0,0,30.10,23
9957627,Kepler-1723 b,CONFIRMED,0,0,40.90,35
9958962,Kepler-616 b,CONFIRMED,0,0,39.00,133
9958962,Kepler-616 c,CONFIRMED,0,0,35.40,13
3745690,Kepler-157 c,CONFIRMED,0,0,53.30,99
3745690,Kepler-157 b,CONFIRMED,0,0,41.20,740
3745690,Kepler-157 d,CONFIRMED,0,0,21.20,157
3833007,Kepler-555 b,CONFIRMED,0,0,80.30,85
3847138,Kepler-556 b,CONFIRMED,0,0,58.80,113
4847534,Kepler-579 b,CONFIRMED,0,0,36.90,110
4852528,Kepler-80 b,CONFIRMED,0,0,92.30,152
4852528,Kepler-80 c,CONFIRMED,0,0,79.20,106
4852528,Kepler-80 d,CONFIRMED,0,0,44.90,326
4852528,Kepler-80 e,CONFIRMED,0,0,40.40,189
12058931,Kepler-182 b,CONFIRMED,0,0,38.10,135
12116489,Kepler-595 b,CONFIRMED,0,0,117.70,56
12600735,Kepler-596 b,CONFIRMED,0,0,58.10,65
10593626,Kepler-22 b,CONFIRMED,0,0,57.40,4
9958962,Kepler-616 d,CONFIRMED,0,0,18.70,25
10388286,Kepler-617 b,CONFIRMED,0,0,75.40,797
10600261,Kepler-194 c,CONFIRMED,0,0,46.40,77
6462863,Kepler-89 c,CONFIRMED,0,0,204.40,57
10600261,Kepler-194 b,CONFIRMED,0,0,30.00,622
11904151,Kepler-10 c,CONFIRMED,0,0,134.80,26
4633570,Kepler-158 b,CONFIRMED,0,0,40.40,65
4633570,Kepler-158 c,CONFIRMED,0,0,36.00,34
5640085,Kepler-159 b,CONFIRMED,0,0,40.30,128
5640085,Kepler-159 c,CONFIRMED,0,0,38.90,31
4852528,Kepler-80 f,CONFIRMED,0,0,51.50,939
10187017,Kepler-102 f,CONFIRMED,0,0,27.50,48
5340644,Kepler-580 b,CONFIRMED,0,0,67.00,126
4165473,Kepler-597 b,CONFIRMED,0,0,50.50,78
4270253,Kepler-183 c,CONFIRMED,0,0,36.40,93
4270253,Kepler-183 b,CONFIRMED,0,0,33.00,180
10973664,Kepler-619 b,CONFIRMED,0,0,40.50,243
10973664,Kepler-619 c,CONFIRMED,0,0,17.40,1039
9141746,Kepler-730 c,CONFIRMED,0,0,10.10,405
12459913,Kepler-620 b,CONFIRMED,0,0,40.50,105
6462863,Kepler-89 e,CONFIRMED,0,0,291.30,11
6291033,Kepler-557 b,CONFIRMED,0,0,100.30,366
5461440,Kepler-581 b,CONFIRMED,0,0,36.30,26
5689351,Kepler-169 e,CONFIRMED,0,0,41.60,77
5689351,Kepler-169 c,CONFIRMED,0,0,27.10,144
5689351,Kepler-169 b,CONFIRMED,0,0,24.00,309
5689351,Kepler-169 d,CONFIRMED,0,0,22.10,114
5709725,Kepler-598 b,CONFIRMED,0,0,35.90,359
5709725,Kepler-598 c,CONFIRMED,0,0,42.60,15
9946525,Kepler-148 d,CONFIRMED,0,0,257.20,27
9946525,Kepler-148 c,CONFIRMED,0,0,124.30,317
9946525,Kepler-148 b,CONFIRMED,0,0,44.70,722
7098355,Kepler-558 b,CONFIRMED,0,0,44.10,34
7269974,Kepler-160 c,CONFIRMED,0,0,120.00,97
7269974,Kepler-160 b,CONFIRMED,0,0,42.30,302
7440748,Kepler-161 b,CONFIRMED,0,0,77.70,273
5689351,Kepler-169 f,CONFIRMED,0,0,41.80,12
5812960,Kepler-582 b,CONFIRMED,0,0,61.40,76
6266741,Kepler-170 b,CONFIRMED,0,0,89.90,130
10187017,Kepler-102 c,CONFIRMED,0,0,22.40,182
5774349,Kepler-599 b,CONFIRMED,0,0,53.20,69
5978361,Kepler-1722 b,CONFIRMED,0,0,50.60,144
6501635,Kepler-600 b,CONFIRMED,0,0,32.60,45
3217264,Kepler-149 b,CONFIRMED,0,0,171.00,49
3217264,Kepler-149 d,CONFIRMED,0,0,49.60,8
6850504,Kepler-20 c,CONFIRMED,0,0,252.80,123
3217264,Kepler-149 c,CONFIRMED,0,0,21.80,23
7440748,Kepler-161 c,CONFIRMED,0,0,52.50,185
7977197,Kepler-162 c,CONFIRMED,0,0,82.40,67
7977197,Kepler-162 b,CONFIRMED,0,0,25.60,193
6266741,Kepler-170 c,CONFIRMED,0,0,60.80,59
6381846,Kepler-171 b,CONFIRMED,0,0,80.10,323
6381846,Kepler-171 c,CONFIRMED,0,0,56.50,108
6381846,Kepler-171 d,CONFIRMED,0,0,25.80,31
6422155,Kepler-172 b,CONFIRMED,0,0,51.80,353
6665695,Kepler-601 b,CONFIRMED,0,0,60.60,250
6707833,Kepler-602 b,CONFIRMED,0,0,38.10,88
6786037,Kepler-603 b,CONFIRMED,0,0,39.10,60
6786037,Kepler-603 c,CONFIRMED,0,0,171.00,10
6786037,Kepler-603 d,CONFIRMED,0,0,25.00,202
5351250,Kepler-150 c,CONFIRMED,0,0,101.60,181
8043638,Kepler-559 b,CONFIRMED,0,0,109.40,76
8845205,Kepler-560 b,CONFIRMED,0,0,75.70,69
8890783,Kepler-561 b,CONFIRMED,0,0,286.60,21
8890783,Kepler-561 c,CONFIRMED,0,0,87.10,250
6422155,Kepler-172 c,CONFIRMED,0,0,45.80,150
6422155,Kepler-172 d,CONFIRMED,0,0,22.70,63
6422155,Kepler-172 e,CONFIRMED,0,0,20.40,28
6451936,Kepler-173 c,CONFIRMED,0,0,69.20,168
6451936,Kepler-173 b,CONFIRMED,0,0,23.80,307
8056665,Kepler-462 b,CONFIRMED,0,0,95.10,18
7119481,Kepler-604 b,CONFIRMED,0,0,31.70,35
7445445,Kepler-184 b,CONFIRMED,0,0,78.90,128
7445445,Kepler-184 c,CONFIRMED,0,0,44.70,62
5351250,Kepler-150 d,CONFIRMED,0,0,55.10,100
5351250,Kepler-150 e,CONFIRMED,0,0,32.30,41
6850504,Kepler-20 b,CONFIRMED,0,0,130.00,343
5351250,Kepler-150 b,CONFIRMED,0,0,16.60,347
5444548,Kepler-545 b,CONFIRMED,0,0,87.80,98
9583881,Kepler-562 b,CONFIRMED,0,0,245.20,77
9589524,Kepler-563 b,CONFIRMED,0,0,87.60,58
10187017,Kepler-102 b,CONFIRMED,0,0,15.80,228
6838050,Kepler-583 b,CONFIRMED,0,0,48.10,207
6937692,Kepler-584 b,CONFIRMED,0,0,63.10,38
7445445,Kepler-184 d,CONFIRMED,0,0,41.40,43
7595157,Kepler-605 b,CONFIRMED,0,0,36.20,390
7595157,Kepler-605 c,CONFIRMED,0,0,17.30,549
8008206,Kepler-185 c,CONFIRMED,0,0,31.60,65
8008206,Kepler-185 b,CONFIRMED,0,0,31.00,807
5683743,Kepler-546 b,CONFIRMED,0,0,421.20,252
5791986,Kepler-151 b,CONFIRMED,0,0,63.80,93
5791986,Kepler-151 c,CONFIRMED,0,0,31.90,52
9844088,Kepler-564 b,CONFIRMED,0,0,212.50,286
10019643,Kepler-163 c,CONFIRMED,0,0,53.10,65
10019643,Kepler-163 b,CONFIRMED,0,0,15.80,170
10123064,Kepler-565 b,CONFIRMED,0,0,139.80,318
8015907,Kepler-585 b,CONFIRMED,0,0,115.70,487
8017703,Kepler-174 b,CONFIRMED,0,0,95.60,94
8017703,Kepler-174 c,CONFIRMED,0,0,43.30,30
8017703,Kepler-174 d,CONFIRMED,0,0,49.00,5
8056665,Kepler-462 c,CONFIRMED,0,0,70.00,6
8120608,Kepler-186 c,CONFIRMED,0,0,47.80,179
8120608,Kepler-186 d,CONFIRMED,0,0,47.10,99
8120608,Kepler-186 b,CONFIRMED,0,0,41.80,332
8120608,Kepler-186 e,CONFIRMED,0,0,33.90,54
6850504,Kepler-20 d,CONFIRMED,0,0,100.50,16
6508221,Kepler-152 b,CONFIRMED,0,0,157.30,74
10155434,Kepler-1720 b,CONFIRMED,0,0,54.00,85
10460984,Kepler-164 c,CONFIRMED,0,0,52.50,122
10460984,Kepler-164 d,CONFIRMED,0,0,31.50,47
10460984,Kepler-164 b,CONFIRMED,0,0,16.60,250
8022244,Kepler-175 b,CONFIRMED,0,0,47.20,109
2571238,Kepler-19 b,CONFIRMED,0,0,251.90,144
8022244,Kepler-175 c,CONFIRMED,0,0,41.30,40
8037145,Kepler-176 c,CONFIRMED,0,0,70.40,102
8037145,Kepler-176 b,CONFIRMED,0,0,33.10,232
8193178,Kepler-187 c,CONFIRMED,0,0,58.60,126
8193178,Kepler-187 b,CONFIRMED,0,0,21.30,262
8344004,Kepler-188 c,CONFIRMED,0,0,70.50,225
8344004,Kepler-188 b,CONFIRMED,0,0,27.90,617
8355239,Kepler-189 c,CONFIRMED,0,0,64.70,69
6508221,Kepler-152 c,CONFIRMED,0,0,54.20,16
8352537,Kepler-547 b,CONFIRMED,0,0,276.10,225
10577994,Kepler-165 b,CONFIRMED,0,0,48.70,166
10577994,Kepler-165 c,CONFIRMED,0,0,45.30,87
10599206,Kepler-566 b,CONFIRMED,0,0,36.00,73
10227020,Kepler-223 d,CONFIRMED,0,0,39.40,69
4563268,Kepler-625 c,CONFIRMED,0,0,30.40,311
4644604,Kepler-626 b,CONFIRMED,0,0,52.20,95
4656049,Kepler-627 b,CONFIRMED,0,0,38.50,34
4742414,Kepler-628 b,CONFIRMED,0,1,1055.90,88
7764367,Kepler-644 b,CONFIRMED,0,0,76.10,422
10227020,Kepler-223 c,CONFIRMED,0,0,25.30,82
10227020,Kepler-223 e,CONFIRMED,0,0,26.00,51
6678383,Kepler-104 d,CONFIRMED,0,0,116.90,25
10227020,Kepler-223 b,CONFIRMED,0,0,23.70,128
4827723,Kepler-629 b,CONFIRMED,0,0,41.60,186
4841374,Kepler-630 b,CONFIRMED,0,0,47.80,7
5020319,Kepler-1725 b,CONFIRMED,0,0,19.20,63
8161561,Kepler-645 b,CONFIRMED,0,0,64.40,409
8361905,Kepler-646 b,CONFIRMED,0,0,38.40,41
12116489,Kepler-595 c,CONFIRMED,0,0,9.10,108
11250587,Kepler-464 b,CONFIRMED,0,0,168.30,184
8480285,Kepler-647 c,CONFIRMED,0,0,95.30,46
8480285,Kepler-647 b,CONFIRMED,0,0,20.30,81
10265898,Kepler-656 b,CONFIRMED,0,0,128.20,1056
10271806,Kepler-224 c,CONFIRMED,0,0,68.50,226
10271806,Kepler-224 d,CONFIRMED,0,0,41.70,109
5113822,Kepler-199 b,CONFIRMED,0,0,97.20,46
5113822,Kepler-199 c,CONFIRMED,0,0,73.70,15
5120087,Kepler-631 b,CONFIRMED,0,0,43.90,72
5121511,Kepler-632 b,CONFIRMED,0,0,59.90,44
8557374,Kepler-213 b,CONFIRMED,0,0,42.10,544
8557374,Kepler-213 c,CONFIRMED,0,0,36.00,256
8738735,Kepler-214 c,CONFIRMED,0,0,36.50,46
8738735,Kepler-214 b,CONFIRMED,0,0,67.50,80
8802165,Kepler-648 b,CONFIRMED,0,0,114.30,80
10271806,Kepler-224 b,CONFIRMED,0,0,23.90,402
10271806,Kepler-224 e,CONFIRMED,0,0,16.10,60
10272442,Kepler-657 b,CONFIRMED,0,0,64.50,55
10984090,Kepler-466 b,CONFIRMED,0,0,126.80,29
8805348,Kepler-649 b,CONFIRMED,0,0,79.80,45
8878187,Kepler-650 b,CONFIRMED,0,0,103.10,216
4914423,Kepler-103 b,CONFIRMED,0,0,144.20,84
10340423,Kepler-225 c,CONFIRMED,0,0,40.20,72
10340423,Kepler-225 b,CONFIRMED,0,0,24.20,193
10358759,Kepler-29 b,CONFIRMED,0,0,51.40,107
5374854,Kepler-633 b,CONFIRMED,0,0,28.50,120
5374854,Kepler-633 c,CONFIRMED,0,0,38.30,45
5531694,Kepler-634 b,CONFIRMED,0,0,66.20,265
8962094,Kepler-215 d,CONFIRMED,0,0,51.80,45
8962094,Kepler-215 b,CONFIRMED,0,0,42.00,136
8962094,Kepler-215 c,CONFIRMED,0,0,30.50,86
8962094,Kepler-215 e,CONFIRMED,0,0,25.00,16
10358759,Kepler-29 c,CONFIRMED,0,0,41.30,79
10386984,Kepler-658 b,CONFIRMED,0,0,65.20,1044
10395381,Kepler-659 b,CONFIRMED,0,0,36.20,76
5613330,Kepler-635 b,CONFIRMED,0,0,67.90,60
5786676,Kepler-1665 b,CONFIRMED,0,0,96.30,114
5796675,Kepler-636 b,CONFIRMED,0,0,195.90,77
9002278,Kepler-62 d,CONFIRMED,0,0,99.70,73
9002278,Kepler-62 b,CONFIRMED,0,0,73.00,230
9002278,Kepler-62 e,CONFIRMED,0,0,46.30,11
4914423,Kepler-103 c,CONFIRMED,0,0,184.60,7
5941160,Kepler-200 b,CONFIRMED,0,0,37.50,123
5941160,Kepler-200 c,CONFIRMED,0,0,13.60,94
5966154,Kepler-201 b,CONFIRMED,0,0,78.40,50
5966154,Kepler-201 c,CONFIRMED,0,0,46.30,10
9266431,Kepler-1726 b,CONFIRMED,0,0,58.40,70
9458613,Kepler-33 d,CONFIRMED,0,0,117.30,62
9458613,Kepler-33 f,CONFIRMED,0,0,66.50,35
6020753,Kepler-202 b,CONFIRMED,0,0,68.00,257
6020753,Kepler-202 c,CONFIRMED,0,0,60.00,66
6062088,Kepler-203 b,CONFIRMED,0,0,75.40,428
9458613,Kepler-33 e,CONFIRMED,0,0,57.60,42
9458613,Kepler-33 c,CONFIRMED,0,0,48.80,94
9458613,Kepler-33 b,CONFIRMED,0,0,27.30,204
9530945,Kepler-216 c,CONFIRMED,0,0,85.70,76
6062088,Kepler-203 c,CONFIRMED,0,0,58.80,232
6062088,Kepler-203 d,CONFIRMED,0,0,18.50,115
6125481,Kepler-637 b,CONFIRMED,0,0,46.90,58
6267535,Kepler-638 b,CONFIRMED,0,0,77.90,173
6347299,Kepler-204 b,CONFIRMED,0,0,41.10,75
9530945,Kepler-216 b,CONFIRMED,0,0,55.10,168
9578686,Kepler-651 b,CONFIRMED,0,0,67.30,64
9590976,Kepler-217 b,CONFIRMED,0,0,49.00,255
9590976,Kepler-217 c,CONFIRMED,0,0,23.20,149
9590976,Kepler-217 d,CONFIRMED,0,0,20.80,312
4832837,Kepler-621 b,CONFIRMED,0,0,98.10,508
6347299,Kepler-204 c,CONFIRMED,0,0,14.60,43
6365156,Kepler-639 b,CONFIRMED,0,0,78.60,131
6425957,Kepler-205 b,CONFIRMED,0,0,99.80,372
2444412,Kepler-1710 b,CONFIRMED,0,0,116.90,93
6425957,Kepler-205 c,CONFIRMED,0,0,60.80,48
9597345,Kepler-218 c,CONFIRMED,0,0,71.30,26
9597345,Kepler-218 b,CONFIRMED,0,0,47.40,371
9597345,Kepler-218 d,CONFIRMED,0,0,47.50,11
5686174,Kepler-622 b,CONFIRMED,0,0,44.70,73
6462863,Kepler-89 b,CONFIRMED,0,0,47.20,154
6442340,Kepler-206 c,CONFIRMED,0,0,43.10,101
6442340,Kepler-206 b,CONFIRMED,0,0,25.60,167
6442340,Kepler-206 d,CONFIRMED,0,0,14.10,53
6685609,Kepler-207 d,CONFIRMED,0,0,97.60,224
6685609,Kepler-207 b,CONFIRMED,0,0,38.00,775
9450647,Kepler-465 b,CONFIRMED,0,0,161.40,138
9702072,Kepler-652 b,CONFIRMED,0,0,160.30,321
9873254,Kepler-653 b,CONFIRMED,0,0,36.30,88
6587002,Kepler-196 b,CONFIRMED,0,0,44.20,47
6587002,Kepler-196 c,CONFIRMED,0,0,49.90,20
7368664,Kepler-434 b,CONFIRMED,0,0,218.50,102
6685609,Kepler-207 c,CONFIRMED,0,0,27.20,348
6707835,Kepler-640 b,CONFIRMED,0,0,74.20,62
10318874,Kepler-94 b,CONFIRMED,0,0,312.70,540
9873254,Kepler-653 c,CONFIRMED,0,0,14.60,1445
9884104,Kepler-219 b,CONFIRMED,0,0,84.80,297
9884104,Kepler-219 c,CONFIRMED,0,0,74.40,55
9884104,Kepler-219 d,CONFIRMED,0,0,34.10,28
9950612,Kepler-220 c,CONFIRMED,0,0,82.10,147
10353968,Kepler-623 b,CONFIRMED,0,0,59.10,117
11773022,Kepler-51 b,CONFIRMED,0,0,285.10,29
7033671,Kepler-641 b,CONFIRMED,0,0,42.50,140
7040629,Kepler-208 b,CONFIRMED,0,0,41.50,313
7040629,Kepler-208 c,CONFIRMED,0,0,27.40,165
7040629,Kepler-208 e,CONFIRMED,0,0,19.60,72
7040629,Kepler-208 d,CONFIRMED,0,0,18.20,105
9950612,Kepler-220 d,CONFIRMED,0,0,26.90,47
6678383,Kepler-104 b,CONFIRMED,0,0,165.50,116
9950612,Kepler-220 e,CONFIRMED,0,0,42.90,29
9950612,Kepler-220 b,CONFIRMED,0,0,35.60,313
9963524,Kepler-221 c,CONFIRMED,0,0,45.50,185
5780885,Kepler-7 b,CONFIRMED,0,1,2590.10,277
11773022,Kepler-51 d,CONFIRMED,0,0,365.20,10
11773022,Kepler-51 c,CONFIRMED,0,0,32.60,14
12068975,Kepler-197 c,CONFIRMED,0,0,44.50,128
7115785,Kepler-209 b,CONFIRMED,0,0,63.70,83
7115785,Kepler-209 c,CONFIRMED,0,0,95.00,34
7124613,Kepler-642 b,CONFIRMED,0,0,22.60,304
8711794,Kepler-463 b,CONFIRMED,0,0,198.30,153
7277317,Kepler-643 b,CONFIRMED,0,0,201.90,40
9963524,Kepler-221 d,CONFIRMED,0,0,28.10,104
9963524,Kepler-221 e,CONFIRMED,0,0,20.10,58
